09-23-2017 13:28:36.656,-,AT,"ERROR,0000EEB0000026D1,XBEE-PRO XSC (S3B) 19200,3111,COM5 - 9600/8/N/1/N,10"
09-23-2017 13:29:30.616,5751,RECV,66667365742066726F6D20696E74656E64656420616E676C653A202D3239302E30300D0A5361696C20616E676C653A203130342E30300D0A5461696C2061
09-23-2017 13:29:30.678,5752,RECV,6E676C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D
09-23-2017 13:29:30.741,5753,RECV,2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A20
09-23-2017 13:29:30.803,5754,RECV,34322E343434353337333333300D0A4C6F6E6769747564653A202D37362E343833363034363637300D0A57696E6420772E722E74204E6F7274683A2032
09-23-2017 13:29:30.866,5755,RECV,37302E30300D0A426F617420646972656374696F6E3A203232342E38310D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D
09-23-2017 13:29:30.928,5756,RECV,0A4E65787420576179706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E47204C454654
09-23-2017 13:29:30.991,5757,RECV,20424F54544F4D2052494748540D0A0A0A496E74656E64656420536563746F723A20424F54544F4D204C4546540A0A0D0A496E74656E64656420616E676C
09-23-2017 13:29:31.053,5758,RECV,653A203531302E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D3238362E30300D0A5361696C20616E676C653A203130
09-23-2017 13:29:31.116,5759,RECV,342E30300D0A5461696C20616E676C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43
09-23-2017 13:29:31.178,5760,RECV,757272656E742077696E642072656164696E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E
09-23-2017 13:29:31.241,5761,RECV,343434353332363637300D0A4C6F6E6769747564653A202D37362E343833363138363637300D0A57696E6420772E722E74204E6F7274683A203237302E
09-23-2017 13:29:31.303,5762,RECV,30300D0A426F617420646972656374696F6E3A203232362E30300D0A2D2D2D2D2D2D2D2D2D2D4E41564947415449
09-23-2017 13:29:31.366,5763,RECV,4F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030300D
09-23-2017 13:29:31.428,5764,RECV,0A464143494E47204C45465420424F54544F4D6E74656E64656420536563746F723A20424F54544F4D204C4546540A0A0D0A496E74656E64
09-23-2017 13:29:31.491,5765,RECV,656420616E676C653A203531302E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D3238342E30300D0A5361696C20616E
09-23-2017 13:29:31.553,5766,RECV,676C653A203130342E30300D0A5461696C20616E676C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F72
09-23-2017 13:29:31.616,5767,RECV,2D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C
09-23-2017 13:29:31.678,5768,RECV,617469747564653A2034322E343434353332363637300D0A4C6F6E6769747564653A202D37362E343833363138363637300D0A57696E6420772E722E74
09-23-2017 13:29:31.741,5769,RECV,204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A203232382E36310D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D
09-23-2017 13:29:31.803,5770,RECV,2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A4641
09-23-2017 13:29:31.866,5771,RECV,43494E47204C45465420424F54544F4D2052494748540D0A0A0A496E74656E64656420536563746F723A20424F54544F4D204C4546540A0A0D0A496E7465
09-23-2017 13:29:31.928,5772,RECV,6E64656420616E676C653A203531302E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D3238322E30300D0A5361696C
09-23-2017 13:29:31.991,5773,RECV,20616E676C653A203130342E30300D0A5461696C20616E676C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D52
09-23-2017 13:29:32.053,5774,RECV,6F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203333340D0A
09-23-2017 13:29:32.116,5775,RECV,494D5520537475636B210D0A4C617469747564653A2034322E343434353330383333300D0A4C6F6E6769747564653A202D37362E34383336333433333330
09-23-2017 13:29:32.178,5776,RECV,0D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A203232372E30330D0A2D2D2D2D2D2D2D2D2D
09-23-2017 13:29:32.288,5777,RECV,2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C202D37362E3438
09-23-2017 13:29:32.303,5778,RECV,33343932303030300D0A464143494E47204C45465420424F54544F4D2052494748540D0A0A0A496E74656E64656420536563746F723A20424F54544F4D
09-23-2017 13:29:32.366,5779,RECV,204C4546540A0A0D0A496E74656E64656420616E676C653A203531302E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D
09-23-2017 13:29:32.428,5780,RECV,3238332E30300D0A5361696C20616E676C653A203130342E30300D0A5461696C20616E676C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F74
09-23-2017 13:29:32.491,5781,RECV,6172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203333340D0A494D55
09-23-2017 13:29:32.553,5782,RECV,20537475636B210D0A4C617469747564653A2034322E343434353330383333300D0A4C6F6E6769747564653A202D37362E343833363334333333300D0A57
09-23-2017 13:29:32.616,5783,RECV,696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A203232362E36
09-23-2017 13:29:32.678,5784,RECV,360D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E3434343631
09-23-2017 13:29:32.741,5785,RECV,32303030302C202D37362E343833343932303030300D0A464143494E47204C45465420424F54544F4D2052494748540D0A0A0A496E74656E646564205365
09-23-2017 13:29:32.819,5786,RECV,63746F723A20424F54544F4D204C4546540A0A0D0A496E74656E64656420616E676C653A203531302E30300D0A4F66667365742066726F6D20696E7465
09-23-2017 13:29:32.866,5787,RECV,6E64656420616E676C653A202D3238342E30300D0A5361696C20616E676C653A203130342E30300D0A5461696C20616E676C653A203131392E30300D0A2D
09-23-2017 13:29:32.928,5788,RECV,2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E742042
09-23-2017 13:29:32.991,5789,RECV,6F61743A203335380D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353236363637300D0A4C6F6E6769747564653A202D37362E
09-23-2017 13:29:33.053,5790,RECV,343833363434363637300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A203231392E30370D
09-23-2017 13:29:33.116,5791,RECV,0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E3434343631323030
09-23-2017 13:29:33.178,5792,RECV,30302C202D37362E343833343932303030300D0A464143494E47204C45465420424F54544F4D2052494748540D0A0A0A496E74656E64656420536563746F
09-23-2017 13:29:33.241,5793,RECV,723A20424F54544F4D204C4546540A0A0D0A496E74656E64656420616E676C653A203531302E30300D0A4F66667365742066726F6D20696E74656E6465
09-23-2017 13:29:33.303,5794,RECV,6420616E676C653A202D3239312E30300D0A5361696C20616E676C653A203130342E30300D0A5461696C20616E67
09-23-2017 13:29:33.366,5795,RECV,6C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E6420726561
09-23-2017 13:29:33.428,5796,RECV,64696E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353236363637300D0A4C6F6E
09-23-2017 13:29:33.491,5797,RECV,6769747564653A202D37362E343833363434363637300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374
09-23-2017 13:29:33.553,5798,RECV,696F6E3A203231392E34330D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A
09-23-2017 13:29:33.616,5799,RECV,2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E47204C45465420424F54544F4D2052494748540D0A0A0A49
09-23-2017 13:29:33.678,5800,RECV,6E74656E64656420536563746F723A20424F54544F4D204C4546540A0A0D0A496E74656E64656420616E676C653A203531302E30300D0A4F666673657420
09-23-2017 13:29:33.741,5801,RECV,66726F6D20696E74656E64656420616E676C653A202D3239312E30300D0A5361696C20616E676C653A203130342E30300D0A5461696C20616E676C653A
09-23-2017 13:29:33.803,5802,RECV,203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E
09-23-2017 13:29:33.866,5803,RECV,6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353236363637300D0A4C6F6E676974
09-23-2017 13:29:33.944,5804,RECV,7564653A202D37362E343833363434363637300D0A57696E6420772E722E74204E6F7274683A203237302E30300D
09-23-2017 13:29:33.991,5805,RECV,0A426F617420646972656374696F6E3A203232302E35320D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E657874
09-23-2017 13:29:34.053,5806,RECV,20576179706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E47204C45465420424F54544F
09-23-2017 13:29:34.116,5807,RECV,4D2052494748540D0A0A0A496E74656E64656420536563746F723A20424F54544F4D204C4546540A0A0D0A496E74656E64656420616E676C653A20353130
09-23-2017 13:29:34.179,5808,RECV,2E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D3239302E30300D0A5361696C20616E676C653A203130342E30300D
09-23-2017 13:29:34.241,5809,RECV,0A5461696C20616E676C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E74
09-23-2017 13:29:34.303,5810,RECV,2077696E642072656164696E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E3434343532
09-23-2017 13:29:34.366,5811,RECV,39383333300D0A4C6F6E6769747564653A202D37362E343833363538353030300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F
09-23-2017 13:29:34.429,5812,RECV,617420646972656374696F6E3A203231342E32390D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179
09-23-2017 13:29:34.491,5813,RECV,706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E47204C45465420424F54544F4D2052
09-23-2017 13:29:34.554,5814,RECV,494748540D0A0A0A496E74656E64656420536563746F723A20424F54544F4D204C4546540A0A0D0A496E74656E64
09-23-2017 13:29:34.616,5815,RECV,656420616E676C653A203531302E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D3239362E30300D0A5361696C20616E
09-23-2017 13:29:34.679,5816,RECV,676C653A203130342E30300D0A5461696C20616E676C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D
09-23-2017 13:29:34.741,5817,RECV,2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C6174697475
09-23-2017 13:29:34.804,5818,RECV,64653A2034322E343434353239383333300D0A4C6F6E6769747564653A202D37362E343833363538353030300D0A57696E6420772E722E74204E6F727468
09-23-2017 13:29:34.866,5819,RECV,3A203237302E30300D0A426F617420646972656374696F6E3A203231302E34390D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D
09-23-2017 13:29:34.929,5820,RECV,2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E47204C
09-23-2017 13:29:34.991,5821,RECV,45465420424F54544F4D2052494748540D0A0A0A496E74656E64656420536563746F723A20424F54544F4D204C4546540A0A0D0A496E74656E64656420
09-23-2017 13:29:35.054,5822,RECV,616E676C653A203531302E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D3330302E30300D0A5361696C20616E676C65
09-23-2017 13:29:35.116,5823,RECV,3A203130342E30300D0A5461696C20616E676C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D
09-23-2017 13:29:35.194,5824,RECV,2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A
09-23-2017 13:29:35.241,5825,RECV,2034322E343434353330313637300D0A4C6F6E6769747564653A202D37362E343833363735363637300D0A57696E
09-23-2017 13:29:35.304,5826,RECV,6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A203230352E35370D0A2D2D2D2D2D2D2D2D2D2D4E41564947
09-23-2017 13:29:35.366,5827,RECV,4154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C202D37362E34383334393230
09-23-2017 13:29:35.429,5828,RECV,3030300D0A464143494E47204C45465420424F54544F4D2052494748540D0A0A0A496E74656E64656420536563746F723A20424F54544F4D204C4546540A
09-23-2017 13:29:35.491,5829,RECV,0A0D0A496E74656E64656420616E676C653A203531302E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D3330352E3030
09-23-2017 13:29:35.554,5830,RECV,0D0A5361696C20616E676C653A203130342E30300D0A5461696C20616E676C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F74617279205365
09-23-2017 13:29:35.616,5831,RECV,6E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203333340D0A494D5520537475636B
09-23-2017 13:29:35.679,5832,RECV,210D0A4C617469747564653A2034322E343434353330313637300D0A4C6F6E6769747564653A202D37362E343833363735363637300D0A57696E642077
09-23-2017 13:29:35.741,5833,RECV,2E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A203230322E32300D0A2D2D2D2D2D2D2D2D2D2D4E41564947415449
09-23-2017 13:29:35.804,5834,RECV,4F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C202D37362E34383334393230303030
09-23-2017 13:29:35.866,5835,RECV,0D0A464143494E47204C45465420424F54544F4D2052494748540D0A0A0A496E74656E64656420536563746F723A
09-23-2017 13:29:35.929,5836,RECV,20424F54544F4D204C4546540A0A0D0A496E74656E64656420616E676C653A203531302E30300D0A4F66667365742066726F6D20696E74656E6465642061
09-23-2017 13:29:35.992,5837,RECV,6E676C653A202D3330382E30300D0A5361696C20616E676C653A203130342E30300D0A5461696C20616E676C653A203131392E30300D0A2D2D2D2D2D2D
09-23-2017 13:29:36.054,5838,RECV,2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A2033
09-23-2017 13:29:36.116,5839,RECV,33340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353330383333300D0A4C6F6E6769747564653A202D37362E3438333638
09-23-2017 13:29:36.179,5840,RECV,39383333300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A203230302E39370D0A2D2D2D2D2D
09-23-2017 13:29:36.241,5841,RECV,2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C202D37
09-23-2017 13:29:36.304,5842,RECV,362E343833343932303030300D0A464143494E47204C45465420424F54544F4D2052494748540D0A0A0A496E74656E64656420536563746F723A20424F
09-23-2017 13:29:36.366,5843,RECV,54544F4D204C4546540A0A0D0A496E74656E64656420616E676C653A203531302E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C
09-23-2017 13:29:36.429,5844,RECV,653A202D3331302E30300D0A5361696C20616E676C653A203130342E30300D0A5461696C20616E676C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D
09-23-2017 13:29:36.491,5845,RECV,2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203333340D
09-23-2017 13:29:36.554,5846,RECV,0A494D5520537475636B210D0A4C617469747564653A2034322E343434353330383333300D0A4C6F6E6769747564
09-23-2017 13:29:36.617,5847,RECV,653A202D37362E343833363839383333300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A2031
09-23-2017 13:29:36.679,5848,RECV,39362E39300D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E34
09-23-2017 13:29:36.742,5849,RECV,3434363132303030302C202D37362E343833343932303030300D0A464143494E47204C45465420424F54544F4D2052494748540D0A0A0A496E74656E6465
09-23-2017 13:29:36.804,5850,RECV,6420536563746F723A20424F54544F4D204C4546540A0A0D0A496E74656E64656420616E676C653A203531302E30300D0A4F66667365742066726F6D20
09-23-2017 13:29:36.867,5851,RECV,696E74656E64656420616E676C653A202D3331342E30300D0A5361696C20616E676C653A203130342E30300D0A5461696C20616E676C653A203131392E30
09-23-2017 13:29:36.929,5852,RECV,300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E
09-23-2017 13:29:36.992,5853,RECV,7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353238313637300D0A4C6F6E6769747564653A20
09-23-2017 13:29:37.054,5854,RECV,2D37362E343833373030353030300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A203139322E
09-23-2017 13:29:37.117,5855,RECV,37350D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E34343436
09-23-2017 13:29:37.179,5856,RECV,3132303030302C202D37362E343833343932303030300D0A464143494E47204C45465420424F54544F4D2052494748
09-23-2017 13:29:37.242,5857,RECV,540D0A0A0A496E74656E64656420536563746F723A20424F54544F4D204C4546540A0A0D0A496E74656E64656420616E676C653A203531302E30300D0A
09-23-2017 13:29:37.304,5858,RECV,4F66667365742066726F6D20696E74656E64656420616E676C653A202D3331382E30300D0A5361696C20616E676C653A203130342E30300D0A5461696C20
09-23-2017 13:29:37.367,5859,RECV,616E676C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E64
09-23-2017 13:29:37.429,5860,RECV,2072656164696E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434353238313637300D
09-23-2017 13:29:37.492,5861,RECV,0A4C6F6E6769747564653A202D37362E343833373030353030300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972
09-23-2017 13:29:37.554,5862,RECV,656374696F6E3A203139352E32380D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E74
09-23-2017 13:29:37.617,5863,RECV,2023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E47204C45465420424F54544F4D2052494748540D0A
09-23-2017 13:29:37.679,5864,RECV,0A0A496E74656E64656420536563746F723A20424F54544F4D204C4546540A0A0D0A496E74656E64656420616E676C653A203531302E30300D0A4F6666
09-23-2017 13:29:37.741,5865,RECV,7365742066726F6D20696E74656E64656420616E676C653A202D3331352E30300D0A5361696C20616E676C653A203130342E30300D0A5461696C20616E67
09-23-2017 13:29:37.804,5866,RECV,6C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E6420726561
09-23-2017 13:29:37.867,5867,RECV,64696E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A203432
09-23-2017 13:29:37.929,5868,RECV,2E343434353238313637300D0A4C6F6E6769747564653A202D37362E343833373030353030300D0A57696E6420772E722E74204E6F7274683A20323730
09-23-2017 13:29:37.992,5869,RECV,2E30300D0A426F617420646972656374696F6E3A203139362E34380D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E
09-23-2017 13:29:38.054,5870,RECV,65787420576179706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E47204C4546542042
09-23-2017 13:29:38.116,5871,RECV,4F54544F4D2052494748540D0A0A0A496E74656E64656420536563746F723A20424F54544F4D204C4546540A0A0D0A496E74656E64656420616E676C653A
09-23-2017 13:29:38.179,5872,RECV,203531302E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D3331342E30300D0A5361696C20616E676C653A203130342E
09-23-2017 13:29:38.288,5873,RECV,30300D0A5461696C20616E676C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A437572
09-23-2017 13:29:38.304,5874,RECV,72656E742077696E642072656164696E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E3434
09-23-2017 13:29:38.366,5875,RECV,34353235303030300D0A4C6F6E6769747564653A202D37362E343833373130303030300D0A57696E6420772E722E74204E6F7274683A203237302E3030
09-23-2017 13:29:38.429,5876,RECV,0D0A426F617420646972656374696F6E3A203139362E33340D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E657874
09-23-2017 13:29:38.491,5877,RECV,20576179706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A46
09-23-2017 13:29:38.585,5878,RECV,4143494E47204C45465420424F54544F4D2052494748540D0A0A0A496E74656E64656420536563746F723A20424F54544F4D204C4546540A0A0D0A496E74
09-23-2017 13:29:38.617,5879,RECV,656E64656420616E676C653A203531302E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D3331342E30300D0A536169
09-23-2017 13:29:38.679,5880,RECV,6C20616E676C653A203130342E30300D0A5461696C20616E676C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D
09-23-2017 13:29:38.742,5881,RECV,2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C6174
09-23-2017 13:29:38.804,5882,RECV,69747564653A2034322E343434353235303030300D0A4C6F6E6769747564653A202D37362E343833373130303030300D0A57696E6420772E722E74204E
